time	pagename	username	content	photo	video	link	kdv	kq	cmt	
06/08/25 - 22:37	FP - Chuyện của Hà Nội	Minh Khuê Lê	Thế nào là “một đời thương em”?  Bà là dâu trưởng, nhưng từ hồi lấy ông không cần phải lo chuyện bếp núc. Hương khói lễ nghĩa ngày giỗ một tay ông lo tất.  Bà nằm viện, ông chẳng ngại mưa bão mang hoa đến để tặng đúng ngày sinh nhật. Ngại ngùng nắm nhẹ tay bà dưới sự chứng kiến của con cháu.  Một tình yêu thật đẹp và đáng ngưỡng mộ. Chúc ông bà nhiều sức khỏe và nắm tay nhau dài lâu    | Chia sẻ từ bạn lamnhi.23	527337147_1290323059415403_6047278511413319120_n.jpg 526384554_774695971775193_1945310186437603343_n.jpg 527492889_977126354468664_7431772285911603568_n.jpg			Vũ	L		
06/08/25 - 22:37	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng	"Gần ngày 2/9, hãy nói về những người đã làm nên đất nước năm ấy! Có những lời đến giờ chúng ta vẫn còn học được…  Bà là Anh hùng lao động Nguyễn Thị Thạc.  Bà được chọn là một trong 4 một trong bốn Anh hùng lao động tiêu biểu đại diện của 4 ngành kinh tế quan trọng đứng bên linh cữu Bác Hồ.  Nǎm 1960, nhờ thành tích tốt tại Nhà máy Dệt Nam Định, bà Nguyễn Thị Thạc được chọn tham gia Đoàn công tác Nhà máy Dệt Nam Định đi tham quan học tập ở Nhà máy Dệt Bình Nhưỡng (Triều Tiên).  Sau chuyến tham quan, trao đổi kinh nghiệm nghề sợi, bà áp dụng sáng tạo vào điều kiện sản xuất của Nhà máy; trăn trở, tìm sáng kiến trong quy trình nối sợi ""mắt nhìn, tay nối, chân quơ bông vương vãi""... trong phân xưởng Sợi, đưa nǎng suất từ 300 cọc sợi ngang lên 600 cọc.   Cô công nhân trẻ khi ấy đã lập ""kỷ lục"" một ca máy đứng 1.100 cọc sợi mà vẫn đảm bảo chất lượng, kỹ thuật. ""Phương châm hành động của chúng tôi ngày ấy là lao động, phấn đấu không ngừng theo lời Bác dạy: Kế hoạch 1, giải pháp 10 và quyết tâm 20; mục tiêu phấn đấu chỉ nghĩ đến hoàn thành và vượt mức kế hoạch, không bao giờ nghĩ mình để được là lao động tiên tiến, hay chiến sĩ thi đua...,”  Tháng 5, 1962, bà vinh dự được phong tặng danh hiệu anh hùng lao động; được cử đi dự Đại hội Anh hùng Chiến sĩ thi đua toàn quốc. Bà được gặp Bác Hồ lần thứ hai.   ""Nhận Bằng khen có chữ ký của Bác, nước mắt tôi trào ra vì xúc động, trong lòng lo lắng bội phần, làm sao để giữ vững danh hiệu cao quý mà Đảng, Nhà nước, Bác Hồ đã tin tưởng phong tặng"".   Nhớ lại ngày Bác mất, bà Thạc xúc động kể: ""Trong cuộc mít tinh mừng ngày Quốc khánh (2-9-1969), tôi đi dự nhưng không thấy Bác. Hôm sau, khi trở về Nam Định tôi nghe tin có thông báo đặc biệt về sức khỏe Bác Hồ, sau đó là tin Bác qua đời.   Tôi được chọn là một trong bốn AHLĐ tiêu biểu đại diện của 4 ngành kinh tế quan trọng đứng bên linh cữu Bác Hồ (trong đó, tôi là đại diện của ngành công nghiệp nhẹ, anh Nguyễn Cường ngành cơ khí, anh Vũ Xuân Thủy ngành than, anh Nguyễn Văn Huyên ngành xi măng).   Thấy tôi khóc nhiều, Ban Lễ tang cử cán bộ đến động viên tôi, nói tôi phải xác định đây là một trách nhiệm, không được khóc tránh làm ảnh hưởng kỷ luật chung.   15 phút đứng bên linh cữu Bác, thỉnh thoảng tôi mới dám liếc nhìn thi hài Bác, người tôi cứ run lên, tôi cố nghiến răng lại để không bật khóc, hoàn thành nhiệm vụ được giao”.  | Thông tin tham khảo: Việt Thắng, đăng trên trang web “Cổng thông tin điện tử Đảng bộ tỉnh Nam Định”, 22/05/2023  Ảnh: TL và Việt Thắng  #tiepluatuhao"	526622538_1084250816608826_3155050286543004489_n.png			Vũ	L		
06/08/25 - 22:37	FP - Chuyện của Hà Nội	Le Thu Huong	Có thêm 1 cái tên chuyên mục cho dòng này k ae nhở @Giang Uyên  @Nguyễn Đức Trọng				Vũ	L		
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	"Ngô Thu Hà, 24 tuổi, quê Phú Thọ, vừa tốt nghiệp ngành Y khoa của trường Đại học Y Hà Nội với điểm tổng kết 8,42/10. Hà sẽ nhận bằng bác sĩ loại giỏi vào cuối tháng 8.  Đại diện trường Đại học Y Hà Nội cho biết trong hàng chục năm nay, Hà là trường hợp hiếm hoi vừa là thủ khoa đầu vào xét theo điểm thi tốt nghiệp THPT, vừa là thủ khoa đầu ra. Theo trường, kết quả này đòi hỏi sinh viên không chỉ có tố chất mà phải nỗ lực, bền bỉ.  Nữ sinh còn áp dụng phương pháp học ""Nhớ lại chủ động"". Mỗi khi đọc xong một bài, gấp sách lại, Hà sẽ tự trình bày kiến thức theo mạch đã nhớ tới khi trôi chảy.  Lượng kiến thức rất lớn của ngành Y buộc người học phải ôn đi ôn lại thường xuyên. Hà sử dụng một ứng dụng tạo và quản lý flashcard (thẻ ghi nhớ với một mặt ghi câu hỏi, một mặt là câu trả lời) trên điện thoại. Với các flashcard do mình soạn ra, Hà có thể mở ra xem để ôn luyện bất cứ lúc nào.  Hà còn học tốt ngoại ngữ, sở hữu chứng chỉ tiếng Pháp DEFL B2 (tương đương bậc 4/6). Là sinh viên khóa đầu tiên tốt nghiệp theo chương trình đào tạo bác sĩ y khoa đổi mới với những yêu cầu khắt khe, việc Hà duy trì phong độ ổn định, theo cô Ngoãn, là đáng khâm phục. Hiện, Hà trong giai đoạn nước rút chuẩn bị cho kỳ thi bác sĩ nội trú diễn ra vào tuần sau. Cô đặt mục tiêu vào top 50 để có thể lựa chọn chuyên ngành yêu thích.  Theo Vnexpress"	524839309_1852285432373746_6786393460722634455_n.jpg			Vũ	L		
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Nguyen Ngoc	| 07 . 08 . 2025 - Thấy bảo, hôm nay là ngày lập thu |  Thời tiết hôm nay thực sự quá dễ chịu ấy, nó thích hợp để nghỉ làm, thong thả phố xá làm cốc cà hê trứng, tận hưởng chứ vì nắng nóng lại sắp quay về rồi.  Ta cùng chờ nhé, khi mùa thu thực sự gõ cửa, tiết trời phải lành lạnh mới đã, và lúc ấy, Phan Đình Phùng lại kín các nàng thơ.  Ta rất chờ ấy, ngày thu về, lá vàng rơi, hoa sữa thơm khắp các nẻo đường…  Còn hôm nay, đi chậm lại chút, hít hà sự mát mẻ dễ chịu (tạm thời) này đi nha    Mận  : Đức Nguyễn đăng trong Chuyện của Hà Nội group				Vũ	L		
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Nguyen		515938890_1919467175485666_1758122749030206894_n.jpg 525859619_958763429699419_3908571889721811421_n.jpg 526211913_2655721671300914_3403125702564155458_n.jpg 526428434_763472379381642_2168395883959747805_n.jpg 518167469_609231442260860_3276992138047734826_n.jpg 526259010_1267267920984623_6923105716878875830_n.jpg 524996314_4199573940364394_5238391042094757894_n.jpg			Vũ	L		
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Minh Khuê Lê	Tất cả những gì tôi cần cho hôm nay    Ảnh: yangdzuong	526820027_779610397922635_655178294756898919_n.jpg			Vũ	L		
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	Chính phủ vừa ban hành Nghị định số 218/2025 quy định xử phạt vi phạm hành chính trong lĩnh vực quốc phòng, cơ yếu.  Cụ thể, phạt tiền từ 3-5 triệu đồng đối với hành vi viết vẽ, làm bẩn, làm ô uế các công trình thuộc khu di tích; phạt tiền từ 5-8 triệu đồng đối với hành vi tụ tập đông người trái pháp luật tại khu vực bảo vệ khu di tích…  Mức phạt tiền cao nhất từ 50-75 triệu đồng đối với hành vi gây nguy hiểm, xâm hại đến an ninh, an toàn hoạt động trong khu di tích Lăng Chủ tịch Hồ Chí Minh nhưng chưa đến mức truy cứu trách nhiệm hình sự.  Theo Vietnamnet	527455617_1370710891284499_4078315626176974418_n.jpg		https://xaydungchinhsach.chinhphu.vn/nghi-dinh-218-2025-nd-cp-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-quoc-phong-co-yeu-11925080613061938.htm	Vũ	1	Không dùng nguồn vietnamnet	62
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	anh tưởng ko dùng ảnh	526833382_769759065562626_1461105770606802002_n.png			Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Minh Khuê Lê	cả nguồn cả ảnh a ạ				Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Minh Vũ	a xem có nguồn nào khác ko				Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn					Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	:3				Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Minh Vũ	A sửa cái theo vietnamnet nữa nhé				Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	ừa				Vũ			
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Thanh Bình	| 07 . 08 . 2025 - Thu về trên đầu mũi  Không cần nhìn lịch, cũng chẳng cần đếm ngày, chỉ cần một buổi sáng ra đường, thấy gió mát hơn một chút, nắng nhẹ hơn một tẹo, và bất chợt một mùi hương lướt qua… là biết Hà Nội đang chớm thu rồi đấy.  Thu chưa về hẳn, nhưng có lẽ đã kịp ghé qua đầu phố, để lại vài dấu hiệu cho những ai tinh ý: Mùi cốm bọc trong lá sen bắt đầu len lỏi trên những xe hàng rong, thơm dịu như hương lúa non. Mùi đất ẩm ngai ngái mỗi sáng, mùi lá rụng lạo xạo dưới chân, mùi khói khoai nướng lấp ló trên vỉa hè...  Chớm thu là lúc mọi thứ vẫn chưa rõ ràng, nhưng lòng người thì đã bắt đầu... dịu xuống.  Phố phường như được chỉnh filter “vintage dịu dàng”. Lòng người thôi gắt, thôi cáu, và bắt đầu muốn yêu ai đó hoặc ít nhất là yêu bản thân mình hơn một tẹo. | Vase    Nguyễn Mỹ Linh trong Chuyện của Hà Nội Group	526285157_765489355991682_8554257951238828840_n.jpg 528588183_725396873823195_4744032115331286354_n.jpg 524625921_3227862224028578_4918445701383093921_n.jpg 527702699_2554457111572694_6440458325159466788_n.jpg 527314347_624464484050896_7259773430123496989_n.jpg 528188225_1061488412388427_6096498712216591684_n.jpg			Vũ	L		
07/08/25 - 09:11	FP - Chuyện của Hà Nội	Thanh Bình	Nay lên phố, tự dưng bắt gặp cảnh đáng yêu xỉu. Cô ngồi xếp lá trầu, 2 khách Tây thấy mê quá xin chụp hình.  Cảnh tượng nhỏ xíu vậy thôi mà cô thì cười bẽn lẽn, hai khách Tây hí hửng chụp lia lịa, mình đứng ngoài cũng cười luôn=))))  Đúng kiểu, nét đẹp mộc mạc của người Việt vẫn khiến bạn bè quốc tế dừng chân, mỉm cười và trân trọng ý:3  | Vase	525974212_788434386960006_4785586188428293925_n.jpg			Vũ	L		
07/08/25 - 11:02	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	Sáng nay công an Hà Nội tổng duyệt “Ngày hội vì Thủ đô bình yên” từ tờ mờ sáng. Video là màn ra quân áp chế các “boy phố” gây mất trật tự an ninh trong tình huống giả định.  Nhìn các đồng chí mặc quần áo còn trendy hơn cả các boy phố.  Video: Love Moschino		526884974_24739420478989358_8697935838565495574_n.mp4		Vũ	L		
07/08/25 - 12:12	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	Gói “mùa thu” dùng thử sẽ có thời hạn 1 ngày, nắng nóng mai quay trở lại nha bà con	526949012_1021007383263001_6351327059186439837_n.png			Vũ	L		
07/08/25 - 12:12	FP - Chuyện của Hà Nội	Trần Thanh Hà	Các bạn đã sẵn sàng chưa    Ảnh: VTV	528979134_1331800958374747_5599412958030133916_n.jpg		https://youtu.be/yCavyDVVYSU?si=ASdmgqF_CJ-GCduM	Vũ	L		
07/08/25 - 12:47	FP - Chuyện của Hà Nội	Minh Khuê Lê	CÔNG AN HÀ NỘI TỔNG DUYỆT 'NGÀY HỘI VÌ THỦ ĐÔ BÌNH YÊN'    Sáng nay, Công an TP Hà Nội đã tổ chức tổng duyệt, chuẩn bị diễu binh, diễu hành Ngày hội vì Thủ đô bình yên, ra quân đảm bảo an ninh trật tự các hoạt động kỷ niệm 80 năm Cách mạng tháng Tám thành công và Quốc khánh 2/9.  Từ 4h sáng, lực lượng Công An TP Hà Nội tập trung tại khu vực Hồ Hoàn Kiếm, chuẩn bị tham gia buổi tổng duyệt. Đúng 5h, cuộc tổng duyệt bắt đầu. Dẫn đầu đoàn diễu hành là khối rước ảnh Chủ tịch Hồ Chí Minh. Tiếp theo là khối rước Hồng kỳ - lá cờ đỏ thiêng liêng, biểu tượng cho tinh thần cách mạng, ý chí bất khuất của dân tộc.  #tiepluatuhao	524786716_3221476791333596_3364576476519396759_n.jpg 526555880_23941918335510632_5545541342123526451_n.jpg 527449854_1313487143722145_4585244303923893247_n.jpg 527388284_2193969067770995_4181049873305000421_n.jpg 527472294_1120518599947679_4951313858467084570_n.jpg 526596257_2156622288203614_9146363746000053098_n.jpg 523491650_747400154577096_975772069011726956_n.jpg 516405003_724293150479274_449603834587051322_n.jpg 524827280_719967920873185_79352011642530285_n.jpg			Vũ	L		
07/08/25 - 13:38	FP - Chuyện của Hà Nội	Trần Thanh Hà	Dấu hiệu một tình bạn tốt	527768054_1699459274180306_4107011645993495213_n.jpg			Vũ	L		
07/08/25 - 15:09	FP - Chuyện của Hà Nội	Thanh Bình	“Diêm Thống Nhất” - nghe cái tên thôi đã thấy cả một giấc mơ lớn lao nằm trong đó. Không đơn thuần là một thương hiệu diêm, mà là ước vọng về một đất nước sum vầy, yên bình. Hình ảnh chim bồ câu trắng in trên bao bì cũng chẳng phải ngẫu nhiên, mà là biểu tượng cho giấc mơ hòa bình của biết bao thế hệ người Việt.  Với những anh chị - người lớn lên trong thập niên 80, 90,  hộp diêm Thống Nhất là cả một vùng ký ức tuổi thơ. Là ánh nến bập bùng mỗi tối mất điện, là hơi ấm sum họp trong gian nhà nhỏ, là những que diêm cháy rồi gom lại chơi nấu ăn, bán hàng, làm rào vườn cho búp bê. Tuổi thơ nghèo nhưng lấp lánh hạnh phúc.  Nhưng ít ai biết rằng phía sau những que diêm nhỏ xíu ấy là cả một câu chuyện khởi đầu đầy tự hào. Năm 1956, giữa lúc đất nước còn ngổn ngang sau chiến tranh, Diêm Thống Nhất ra đời,là nhà máy đầu tiên của miền Bắc xã hội chủ nghĩa. Khi ấy, diêm là thứ cực kỳ thiết yếu để nhóm bếp, nhóm lò, thắp đèn.  Những người công nhân đầu tiên  là bộ đội vừa rời trận mạc, là cán bộ miền Nam tập kết ra Bắc, là con em vùng đất địa phương. Họ đã cùng nhau dựng nên nhà máy từ bàn tay trắng. Họ không chỉ làm ra que diêm, mà đang thắp lên hy vọng cho một đất nước đang gượng dậy.  Hai tháng sau, Bác Hồ đến thăm và căn dặn: “Làm que diêm ngắn lại cho tiện và tiết kiệm.” Một lời dặn rất nhỏ, nhưng chứa đựng biết bao tâm huyết. Từ ngày đó, mỗi que diêm Thống Nhất không chỉ là công cụ nhóm bếp, mà còn là vật ghi nhớ lòng yêu nước, sự sẻ chia và lý tưởng giản dị mà lớn lao.  Có lẽ đó là điều khiến Diêm Thống Nhất không chỉ “thắp lửa”, mà còn truyền lửa - lửa của lòng tin, của tự hào nghề nghiệp, của tinh thần cống hiến thầm lặng. Nhìn lại, mình hiểu ra: làm nghề gì không quan trọng bằng cách mình làm bằng tình yêu và giá trị mình gửi gắm vào trong đó.  Và dù chúng ta làm công việc gì, ở nơi đâu, chỉ cần đủ tin yêu, thì ta vẫn có thể trở thành một phần của điều gì đó ý nghĩa và lớn lao hơn chính mình như cách những que diêm bé nhỏ năm xưa đã thắp sáng cả một thời kỳ.  #tiepluatuhao	524372009_741227375328120_6125884563787478596_n.jpg 528360232_748490147935176_7721480572178726485_n.jpg		https://www.facebook.com/story.php?story_fbid=747133438070847&id=100083225917868&mibextid=wwXIfr&rdid=dRY3iOo93MoCbtPR#	Vũ	L		
07/08/25 - 15:09	FP - Chuyện của Hà Nội	Thanh Bình	"“Péo ơi, đăng giúp mình với…”  Một câu nhắn nhỏ, nhưng phía sau là cả một niềm hy vọng đang cần được thắp lên.  Nếu bạn từng làm admin cộng đồng, hẳn đã quen với những dòng tin nhắn gửi đến bất kể giờ giấc:  ""Chị ơi, người nhà em đi lạc…""  ""Bạn ơi, có người tai nạn nằm bên đường mà chưa ai nhận ra…""  Hoặc đơn giản chỉ là: ""Péo ơi, đăng giúp mình…""  Với chị Lan Anh - một người làm truyền thông, đồng thời quản lý nhiều cộng đồng, những tin nhắn như thế không còn xa lạ. Nhưng điều đặc biệt là chị chưa bao giờ xem đó là “việc ngoài lề”. Với chị, mạng xã hội không chỉ là nơi giải trí mà còn là nơi giúp người lạc tìm được nhà, người gặp nạn tìm lại người thân, hay đơn giản là nơi gửi đi một tia hy vọng giữa lúc tăm tối.  ""Ngày xưa. hồi còn ""trẻ trâu"" á, người ta nhắn tin nhờ giúp gì, có khi chẳng quen biết chị cũng chạy đến ngay, nhưng giờ ""có tí tuổi"" rồi với lại nghĩ sức mình sao bằng cả cộng đồng chung tay nên chị tìm cách để thông tin đến được với nhiều người hơn"" - chị chia sẻ trong 1 buổi trò chuyện.  Một bài đăng không chắc luôn mang lại kết quả, nhưng có thể là chỗ dựa tinh thần rất lớn. Để người trong cuộc không thấy cô đơn. Để ai đó biết rằng giữa bao dòng tin, vẫn có những người sẵn sàng dừng lại, đọc, chia sẻ và giúp đỡ.  Bởi đôi khi, một chia sẻ nhỏ cũng có thể thắp lên hy vọng cho ai đó giữa lúc khốn khó. Khi hàng triệu người Việt cùng nhau làm những điều tử tế dù là việc giản dị nhất thì đó chính là cách mạnh mẽ nhất để vun đắp cho một đất nước ngày càng vững bền.  Nhân kỷ niệm Quốc khánh 2/9 và Cách mạng Tháng Tám, hãy để “Chuyện của Hà Nội” cùng bạn lan tỏa những câu chuyện đầy cảm hứng về những người đang âm thầm dựng xây đất nước bằng trái tim, bằng hành động ngay từ những điều tưởng chừng rất nhỏ xung quanh ta.  #tiepluatuhao"	527708760_730963496432121_7198855309671977354_n.jpg		https://www.facebook.com/photo.php?fbid=1418296439656547&set=pb.100044286136937.-2207520000&type=3	Vũ	L		
07/08/25 - 15:09	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng	Mẹ: Con lên công ty đi làm nói chuyện với cấp trên nghiêm chỉnh đàng hoàng đấy, không họ sẽ đánh giá thái độ của mình  Tôi với sếp Gen Z lên công ty nói chuyện với nhau: =)))				Vũ	L		
07/08/25 - 15:09	FP - Chuyện của Hà Nội	Khánh Ly Nguyễn		527326059_1478376280276315_2852498822803546124_n.png			Vũ	L		
07/08/25 - 15:41	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng	Anh tí anh tèo anh nào cũng bắt tôi trả giá				Vũ	L		
07/08/25 - 15:41	FP - Chuyện của Hà Nội	Khánh Ly Nguyễn		526443068_824958813510675_2187183844926612466_n.png 525967898_1018611643514509_3574899114918043564_n.png 526878401_2471508053248884_8679846314549335048_n.png 527191734_637210856088750_6563988917965055135_n.png 527720368_1115968647129531_3115121188424189905_n.png 525858415_775462024899958_1144604382099300482_n.png 526115128_1082762930124544_8037756319277934959_n.png 528631595_1157767586188583_3610692276648891116_n.png			Vũ	L		
07/08/25 - 15:41	FP - Chuyện của Hà Nội	Minh Vũ	Sáng nay, tại Làng Văn hoá các Dân tộc Việt Nam A80 “Đội quân đi giữa lòng nhân dân”    Theo Dân Việt #tiepluatuhao	528273254_4049968178666887_3500221450823189403_n.jpg 525927408_1265986718362277_3581092437840764368_n.jpg 528298109_1113092117369281_6076368057731356168_n.jpg 525749693_1951645622355995_1176504093945316416_n.jpg 525394396_755707017107931_3947256044654849072_n.jpg		https://danviet.vn/hinh-anh-doi-quan-di-giua-long-nhan-dan-tai-hien-o-ngoai-thanh-ha-noi-san-sang-cho-nhiem-vu-a80-d1353633.html	Vũ	L		
07/08/25 - 15:41	FP - Chuyện của Hà Nội	Nguyen Ngoc	| 06 . 08 . 2025 - Mùa thu dùng thử mà có lá vàng rồi |  Sáng nay, trong không khí hân hoan mát lành chào ngày lập thu, có ai đó đã bùng làm để lêu hêu ngoài đường và bắt gặp phố có lá vàng xinh ơi xinh.  Comb hoàn hảo: nghỉ làm, lượn phố, lên nhà thờ uống trà chanh ăn cốm, vào cả Tràng Tiền ăn kem, trời ơi chill quá đáng  Lên kèo dần đi, cuối tuần bưng nhau đi lượn phố ngắm lá vàng là chuẩn bài ạ  Mận	526497924_4114546105478977_2698481156015082698_n.jpg 524816840_1528701331625678_2310484059514029817_n.jpg 524994502_1463856511629297_327178805507679024_n.jpg 526206045_555242790915263_2571339198900757352_n.jpg 527536280_634984679168091_1977805322435519346_n.jpg 523509117_801906892408256_2682303558402847372_n.jpg 528295774_798794926155207_4376817041442888539_n.jpg			Vũ			
07/08/25 - 15:41	FP - Chuyện của Hà Nội	Nguyen Ngoc	| 07 . 08 . 2025 - Mùa thu dùng thử mà có lá vàng rồi |  Sáng nay, trong không khí hân hoan mát lành chào ngày lập thu, có ai đó đã bùng làm để lêu hêu ngoài đường và bắt gặp phố có lá vàng xinh ơi xinh.  Comb hoàn hảo: nghỉ làm, lượn phố, lên nhà thờ uống trà chanh ăn cốm, vào cả Tràng Tiền ăn kem, trời ơi chill quá đáng  Lên kèo dần đi, cuối tuần bưng nhau đi lượn phố ngắm lá vàng là chuẩn bài ạ  Mận				Vũ	L		
07/08/25 - 16:48	FP - Chuyện của Hà Nội	Thanh Bình	CIA xem “người nhà”, VNCH tưởng “cạ cứng” - Phạm Xuân Ẩn và tuyệt chiêu “ẩn thân” lịch sử  Thiếu tướng Phạm Xuân Ẩn (tên thật Trần Văn Trung – Hai Trung) sinh ngày 12/9/1927 tại Biên Hòa, Đồng Nai, trong một gia đình viên chức cao cấp.   Nhờ xuất thân trí thức, từng học trường Tây và có đầy đủ giấy tờ do Pháp cấp, ông dễ dàng thâm nhập vào hàng ngũ tham mưu của quân đội Pháp, sau đó trở thành cộng sự thân thiết của phái bộ quân sự Mỹ. Trong vai trò này, ông trực tiếp tham gia soạn thảo các tài liệu chiến lược, xây dựng lực lượng, huấn luyện và tổ chức hậu cần cho quân đội Việt Nam Cộng hòa.  Năm 1959, sau khi tốt nghiệp ngành báo chí tại Mỹ, ông trở về làm phóng viên cho Reuters và tuần báo Time. Mang danh nghĩa “người của CIA”, Phạm Xuân Ẩn khéo léo tiếp cận các nguồn tin tình báo quan trọng từ quân đội, cảnh sát và cơ quan tình báo Mỹ. Tất cả những thông tin chiến lược, phân tích tình báo sắc bén này được ông bí mật chuyển cho Trung ương Cục miền Nam thông qua mạng lưới H63 và gửi ra Bộ Chính trị tại Hà Nội.  Những bản báo cáo của ông chính xác và tỉ mỉ đến mức lãnh đạo ta từng nhận xét: “Chúng ta đang ở trong phòng hành quân của Mỹ.”   Suốt thời gian hoạt động, ông đã gửi tổng cộng 498 báo cáo và tài liệu gốc, góp phần quan trọng vào việc định hướng chiến lược của cách mạng.   Sống giữa lòng địch hơn 20 năm với lớp vỏ “phóng viên - tình báo”, Phạm Xuân Ẩn vẫn giữ vững lý tưởng và lòng trung thành tuyệt đối với Tổ quốc, trở thành một trong những điệp viên kiệt xuất nhất của Việt Nam.  Theo Vietnamplus	526741230_760329756492871_624215114379185210_n.png			Vũ	L		
07/08/25 - 17:18	FP - Chuyện của Hà Nội	Minh Nguyễn	LIST NHẠC TỰ HÀO VIỆT NAM CHO QUỐC KHÁNH 2/9   Không cần nói nhiều, chỉ cần vài giai điệu cất lên, là tim lại rạo rực. Âm nhạc Việt Nam ta từ xưa đến nay luôn mang lại một thứ hào khí rất riêng vừa dịu dàng, vừa kiên cường, vừa mạnh mẽ nhưng cũng đầy hào hùng. Nghe trong những ngày lễ như thế này, ta mới có thể thấy hết sự biết ơn khi được sống trong một nền hòa bình, độc lập, tự do Tình yêu nước của người Việt tuy không phô trương, nhưng chưa từng nguội lạnh   #tiepluatuhao				Vũ	L		
07/08/25 - 17:18	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng		528294809_1277372177362225_2126904047895910918_n.jpg 526762424_682596878134143_69978315256204963_n.jpg 525347705_1065850575313063_2203836960752989542_n.jpg 526128956_741683671814344_147807752867597298_n.jpg 526382165_1464761664524397_6496014804393073690_n.jpg 528818140_1810753696535222_6484200675990414991_n.jpg 526086180_2607858772890810_6315919454590256742_n.jpg 527542866_1280032763660854_5191886809867334292_n.jpg 527676355_1047884127414673_486677696474962156_n.jpg 526765213_1459284068651294_1202490727194462007_n.jpg			Vũ	L		
07/08/25 - 17:18	FP - Chuyện của Hà Nội	Minh Nguyễn	a ơi check giúp em ạ				Vũ			
07/08/25 - 17:18	FP - Chuyện của Hà Nội	Le Thu Huong	Hastag số chuyên mục cho c nhé				Vũ			
07/08/25 - 17:18	FP - Chuyện của Hà Nội	Le Thu Huong	Nếu là số 3 thì đổi stt thôi				Vũ			
07/08/25 - 17:18	FP - Chuyện của Hà Nội	Thanh Bình	cả cụm (có cả tên) hay mỗi #nguoitrongsu01 thui ạ				Vũ			
07/08/25 - 18:20	FP - Chuyện của Hà Nội	Le Thu Huong	Phần sau #chuyenmục ko cố định, e để ntn đảm bảo mục tiêu của title là đc				Vũ	L		
07/08/25 - 18:47	FP - Chuyện của Hà Nội	Nguyen Ngoc	| 07 . 08 . 2025 - Nếu được, hãy biết ơn những cảm xúc tiêu cực |  Nãy mình có đi gặp một người lạ, anh ấy có hỏi mình một câu, đại loại thì cảm xúc tiêu cực có là thứ nên có không? Mình trả lời luôn chứ, có, dĩ nhiên là cần, nhờ những ngày tháng đấy mà mình có thể tốt lên đến mức nào.  Mình này, đến khi nhìn lại quãng tiêu cực khó khăn đó, mình thấy được nhiều hơn là mất, mình thấy biết ơn. Biết ơn vì hồi ấy đã tan nát, biết ơn vì những đêm khóc quằn quại điên dại, biết ơn vì những ngày trầm lặng, biết ơn vì đã chịu tiêu cực, rồi cũng chọn chia tay tiêu cực.  Cuộc đời con người sẽ gặp nhiều người, sẽ va phải nhiều chuyện, sẽ có những lúc siêu yêu đời tích cực, thì cũng không thể tránh những ngày chỉ muốn buông xuôi.  Mình biết ơn những ngày đó, biết ơn người làm mình tan nát đó, nhờ thế mà mình có một cuộc đời mới đẹp hơn quá nhiều.  Mình này, mình đang trên hành trình biến bản thân thành một phiên bản rực rỡ nhất. Mình muốn khi nhắc tới mình, người ta sẽ cực trân quý và mong có được mình, hay được làm việc cùng mình.  Mình cứ thế, sống và biết ơn mỗi ngày    Mận	525948454_1962495364566440_3726294064633703651_n.png			Vũ	L		
