time	pagename	username	content	photo	video	link	kdv	kq	cmt	
27/07/25 - 22:18	FP - Chuyện của Hà Nội	Chu Thủy	Trong chương trình Gia đình Haha, có một đoạn trò chuyện ngắn giữa chú Sơn và Jun Phạm khiến mình cứ nghĩ mãi. Mình nghĩ về việc tại sao đã biết là khổ rồi, mà người ta lại còn thích khổ?  - Tính theo các loại nghề, nghề biển là khổ mà.  - Nhưng có người lại thích khổ.  - Ai mà lại thích khổ?  - Ờ có mà…  Rồi chú kể về con mình, chú kể là con chú không chịu học, thích đi biển nên gọi là thích khổ. Nhưng khi nghe chú kể, mình cảm thấy đó không chỉ là nỗi lo của một người cha, mà còn là hình ảnh phản chiếu chính tuổi trẻ của chú, cũng từng mê biển, mê sóng, mê cái cảm giác mang khoang cá đầy về lo cho gia đình.   Chỉ là ngày đó, có lẽ chú chưa kịp hiểu hết cái khổ thật sự của nghề này. Giờ đây, khi đã đi qua bao sóng gió, chú chỉ mong con mình học hành đàng hoàng, để đừng phải nối tiếp một đời khổ cực như chú.  Rồi mình nghe chú Sơn và bà con Sa Huỳnh chia sẻ mới thấy hết sự gian nan của nghề biển. Mỗi chuyến đi thường kéo dài một tháng, vào mùa còn lên đến hai tháng mới về. Về nhà chỉ kịp nghỉ đôi ba ngày rồi lại tiếp tục ra khơi. Cứ liên tục vậy.  Lúc được hỏi tại sao người ngư dân ở đây lại đi xa và đi lâu như thế, các chú bảo đi xa mới có cá, tất cả vì miếng cơm gia đình, vì vợ vì con nên đành phải chấp nhận, nếu mình không làm thì không có cái kế sinh nhai, không có cái gì để mà nuôi gia đình. Nên buộc phải làm.    Chú Sơn chia sẻ thêm là “Lúc trẻ là dành cho biển, khi già mới quay về với gia đình.” Một câu nói nhẹ nhàng, nhưng mình lại thấy chứa cả một cuộc đời trĩu nặng. Còn trẻ thì ra khơi xa, mà ở khơi xa thì biển không bao giờ dễ tính. Đêm lạnh, gió gào, nước xiết, rồi bão lên. Có đêm đầy khoang cá như được lộc trời, nhưng cũng có đêm gần như trắng tay. Mỗi chuyến đi là một canh bạc mưu sinh.  Chú Sơn chỉ nói giản dị: “Cuộc sống mưu sinh là vậy, nghề nào cũng có cái cực riêng. Đồng tiền không phải dễ kiếm.” Nghe chú nói mà mình thấy thương nghề bám biển quá. Công sức bỏ ra nhiều, mà thành quả thì bấp bênh. Có khi chẳng đủ để nuôi con cái ăn học đến nơi đến chốn. Một bài toán quá khó và chẳng dễ tìm ra lời giải để cuộc sống người ngư dân bớt nhọc nhằn hơn.  | Nghề mới - CCHN	523165560_1063752285893398_3077050289545127087_n.jpg			Dũng	L		
27/07/25 - 22:45	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng	Kinh nghiệm để đời khi viết CV: Nhiều người trẻ không biết, CV không chỉ là bảng điểm hay timeline để làm đẹp. Nó là hành trình, và hành trình thì phải có dấu ấn, và sẽ lớn lên cùng bạn.  Nếu chỉ biết ghi tên công việc và mốc thời gian, thì lúc mới ra trường, có thể bạn chỉ có 1 vài dòng “Tham gia hoạt động clb truyền thông trường X” như bao người khác.   Nhưng thực lòng, đi làm rồi thì tôi thấy đó không phải là cách viết CV tốt. Hầu hết các bạn mới đều viết thế, vậy thì lợi thế của bạn ở đâu?  Còn nếu như biết thể hiện thứ gọi là “hành trình”, bạn sẽ ghi khác: “Tham gia clb truyền thông trường X. Vận hành fanpage Y trong 3 tháng, với hơn 100 nội dung, thu về 30.000 lượt tương tác và 10.000 người theo dõi”. Đủ ấn tượng chứ?  Sau này, hãy áp dụng cách đó trong khi đã có kinh nghiệm làm việc. Nhưng có kinh nghiệm rồi thì bạn có thể bỏ dòng hoạt động ở clb đi. Vì bạn không còn là người mới ra trường nữa.   Vấn đề không nằm ở việc vị trí bạn từng làm gì, mà là CV cần phản ánh đúng chuyên môn, trải nghiệm nghề nghiệp hiện tại của bạn.  Mới ra trường, chưa có kinh nghiệm làm việc, bạn đưa các hoạt động ngoại khóa, cuộc thi vào CV cũng được.  Nhưng một khi bạn đã đi làm, thì nhà tuyển dụng cần nhìn thấy kinh nghiệm công việc thực tế, vai trò bạn đảm nhiệm, và quan trọng nhất: kết quả bạn tạo ra.  CV viết về bạn, sự nghiệp của bạn và nó lớn lên cùng bạn. Bạn ghi lại hành trình chứ đừng chỉ ghi lại cột mốc. Trong quá trình đó, bạn trải qua rất nhiều thứ chứ không chỉ có “làm content tại X từ tháng 1 đến tháng 6”.  Thay vì nói: “Từng viết bài cho fanpage sinh viên”, hãy nói: “Tối ưu content plan tăng tương tác fanpage +150% trong 3 tháng”.  Thay vì kể bạn đã từng tham gia tình nguyện viên, hãy kể bạn từng phụ trách vận hành sự kiện Y, điều phối 20 người, cân đối ngân sách 10 triệu đồng.  Điểm cộng không phải là bạn đã làm việc ở nhiều công ty, mà là ở việc bạn đã “giải quyết vấn đề ra sao”. Đừng ham trình bày độc lạ, đẹp mắt mà không có chiều sâu về công việc hoặc liệt kê quá nhiều thứ không liên quan.  Đơn giản thế này thôi cũng được: Thông tin cá nhân rõ ràng, chuyên nghiệp  Kinh nghiệm làm việc: nhấn mạnh vào vai trò, kết quả, kỹ năng bạn sử dụng, những kỹ năng, năng lực cập nhật mới theo thời gian.  Dự án/portfolio (nếu có): nếu bạn làm trong các ngành sáng tạo hoặc kỹ thuật thì nên có, điểm cộng lớn lắm đó.  Hạn chế liệt kê những thứ không còn liên quan hoặc quá cũ. Nếu biết viết thì chỉ cần trải qua 1 công việc trong 1 năm, bạn cũng có thể liệt kê đầy đủ trải nghiệm, kỹ năng, năng lực… lý do để nhà tuyển dụng thấy hai bên phù hợp để hợp tác rồi.  Cơ bản có vậy thôi. Bạn trưởng thành trong sự nghiệp, CV của bạn cũng sẽ khác đi.  CV cũng cần phải lớn…  | Nghề mới CCHN	525020804_1290047739458878_4482572445647909538_n.png			Dũng	L		
27/07/25 - 23:41	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng	"Những lời dưới đây không phải tích cực độc hại.  Thực ra khi thấy những cảnh này, trong đầu tôi không phải ""mình còn sướng chán"" mà là ""mình cần phải cố gắng nữa"".  Nhất định phải cố gắng để sau này có tuổi bớt vất vả, đừng làm gánh nặng con cháu.  Nhìn những ông, bà vẫn phải mưu sinh, vừa thương họ vất vả quá, vừa tự răn mình như vậy đó.  Mình, cần phải cố gắng...  | Nghề mới CCHN  Video: Phan Mỹ Hạnh"		521656567_10099079446857693_8666454252911327666_n.mp4		Dũng	L		
24/07/25 - 09:30	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	"Gần 250 người bị bắt trong vụ 3 quán bar ở TP HCM có maithuy  Sau khi bất ngờ kiểm tra 3 quán bar, Công an TP HCM đã bắt 247 người có liên quan đến việc mua bán, tàng trữ, hoặc ""làm ngơ để khách sử dụng maithuy"".  Động thái này được cơ quan điều tra đưa ra sau hơn 2 tuần mở rộng truy xét từ những nghi vấn tại 3 quán bar có maithuy là F5 Club ở phường Đông Hòa (TP Dĩ An, tỉnh Bình Dương cũ); Six T Club ở phường An Phú (TP Thuận An, tỉnh Bình Dương cũ) và TGT Disco Club ở phường Vũng Tàu (TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu cũ). Tang vật thu giữ là hơn 1,5 kg maithuy các loại.  Theo báo VNExpress"				Vũ	1	Sửa “ma túy”	4
24/07/25 - 10:28	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Đề xuất lấy tạng người hiến không cần xin thêm ý kiến gia đình  Bộ Y tế đề xuất cho phép cơ sở y tế lấy mô, tạng của người đã đăng ký hiến sau khi họ qua đời mà không cần thêm sự đồng ý của gia đình.  Trong Dự thảo sửa đổi Luật Hiến, lấy, ghép mô, bộ phận cơ thể người và hiến lấy xác công bố mới đây, Bộ Y tế đề xuất như trên nhằm đơn giản hóa điều kiện lấy mô, tạng, trong bối cảnh Việt Nam nằm trong nhóm các quốc gia có tỷ lệ hiến tạng từ người chetnao thấp nhất thế giới.  Theo quy định hiện hành, dù người bệnh đã có thẻ đăng ký hiến tạng, bệnh viện vẫn phải xin phép người thân khi họ chetnao. Nhiều gia đình từ chối, khiến nguồn tạng quý giá bị bỏ lỡ.  Theo báo VNExpress	521666049_1695235537810751_927730900252862817_n.png		https://vnexpress.net/de-xuat-lay-tang-nguoi-hien-khong-can-xin-them-y-kien-gia-dinh-4918064.html	Vũ	L		
24/07/25 - 10:55	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Mấy tiệm sửa xe xài chung bot chat auto thay hay sao á	521806044_3569584446512465_5982331194610463470_n.jpg			Vũ	L		
24/07/25 - 15:11	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Sẽ thí điểm bán xăng sinh học E10 từ 1-8 tại TP.HCM  Tập đoàn Xăng dầu Việt Nam (Petrolimex) cho biết, dự kiến từ ngày 1-8 tới đây, Petrolimex sẽ thí điểm kinh doanh xăng sinh học E10 (xăng E10) ở các cửa hàng thuộc địa bàn TP.HCM (trước sáp nhập) nhằm đánh giá thị trường và khả năng triển khai thực tiễn.  Hiện nay, Bộ Công Thương đang tham mưu để trình Chính phủ ban hành lộ trình sử dụng xăng E10 nhằm giảm phát thải khí nhà kính, thực hiện cam kết cân bằng phát thải ròng vào năm 2050, dự kiến thực hiện từ ngày 1-1-2026.  Theo báo PLO	522404648_1654308221933741_3224536404232935287_n.png		https://plo.vn/se-thi-diem-ban-xang-sinh-hoc-e10-tu-1-8-tai-tphcm-post861979.html	Vũ	L		
24/07/25 - 16:22	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Đoàn mình lên xe gòi đi lên núi giùm em luôn nghe  Video: babi20191		521327825_30527815040197922_6152476130164504523_n.mp4		Vũ	L		
24/07/25 - 16:22	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Ẻm cúi lạy trước rồi mới bắt beat mà, hiểu chuyện quá còn gì nữa    Video: hong.anh115		520953933_619915717834882_2340927191592521622_n.mp4		Vũ	L		
24/07/25 - 17:09	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Tân sinh diên dô đây chú ý nè he  Nên có người lớn đi cùng, vừa xem xét chỗ ở có phù hợp không với kiểm tra giấy tờ nữa, nhớ đọc kỹ hợp đồng nếu không muốn sau này mất cọc nha  Cân nhắc 7 lần trước khi thuê trọ chung chủ, trao đổi mà thấy chủ nhà khó tính là quay xe liền còn kịp nha. vì một tương lai không phải bị nhốt ở ngoài.  Chú ý an ninh xung quanh, khu trọ có phức tạp không, cửa nẻo hóa hay ra vào có chắc chắn hay không nữa, cẩn thận là trên hết các em à.  Tranh thủ hỏi thăm hàng xóm xem khu đó có ngập không, riêng mùa mưa mà phải bơi thì mệt lắm.  Bãi để xe cũng quan trọng không kém, sáng dắt xe đi học mà phải dắt hộ qua mấy chục xe thì không ổn lắm nghe.  Trọ trung tâm, đầy đủ nội thất, thoáng mát mà giá 2 triệu thì bỏ qua nha, có “người” ở ghép, mùa hè không cần máy lạnh luôn ha.  WC không sơ sài được đâu nha, ưu tiên nhà vệ sinh riêng, dùng nước máy cho đảm bảo vệ sinh nha mấy ní.  Phòng trọ cũ kỹ, bí bách, không thoáng với thiếu đảm bảo PCCC thì skip luôn nha, không giỡn được với hỏa thần đâu.  Ưng ý rồi thì xem lại lần cuối xem thử có ngóc ngách nào có khả năng có cam ẩn không nhé, dạo gần đây cũng lắm vụ đó.  Phải có lối thoát hiểm, phải có lối thoát hiểm, phải có lối thoát hiểm, điều quan trọng nhắc 3 lần.  Sơ sơ nhiu đây gòi, có gì bổ sung dưới cmt nhá	520489717_1478516640173487_3586063306945775072_n.jpg			Vũ	L		
24/07/25 - 17:34	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Hoàng hôn Sài Gòn là một điều gì đó rất khó tả  Những chiều hoàng hôn ở Sài Gòn chắc phải khiến người ta lưu luyến dữ lắm. Phần vì đẹp, phần vì nó như nút tạm dừng dòng suy nghĩ bộn bề về công việc trong đầu mình.   Cả bầu trời rực lên như một đại dương màu cam, còn tâm trí mình thì tự do vẫy vùng trong nó. Trên chuyến xe về nhà sau giờ tan ca, mình bớt nghĩ lại, chỉ tận hưởng khoảnh khắc đẹp đẽ ngắn ngủi trước mắt thôi.  Vài năm nữa lỡ mà có về quê sống thì thứ mình lưu luyến nhiều nhất chắc là buổi chiều hoàng hôn ở Sài Gòn.   Khoảnh khắc tuyệt vời được ghi lại bởi bạn huyeenso2		521505759_24569549685962427_3360102074124646094_n.mp4		Vũ	L		
24/07/25 - 18:12	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	- Tối nay mình đi ăn gì ngon ngon nha anh -    Rồi xác định là um sùm no luôn khỏi ăn				Vũ	L		
24/07/25 - 20:51	FP - Sài Gòn nghenn	Nam Ho Nguyen Hoang	Gửi người thương	521155795_1244913760516454_513350324623175758_n.png 521337941_1129091489084351_6845627908356882518_n.png 521137069_1233093308562561_7320254514150339404_n.png 521992686_1251653109669016_5783456322694676632_n.png 520303500_617211624346430_3142261750885007099_n.png 519491687_727527940053967_3547437578859442520_n.png			Vũ	L		
24/07/25 - 20:51	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	: Nước sông bữa nay sao mặn vậy ta ?!  Một đàn trâu 4 con trôi nổi trên biển Cửa Lò đã được giải cứu thành công và bàn giao cho công an phường Cửa Lò  Video: thuhien211185			https://vnexpress.net/giai-cuu-dan-trau-troi-dat-tren-bien-cua-lo-4918534.html	Vũ	L		
25/07/25 - 10:47	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	TPHCM: Sốt xuất huyết bùng phát, 10 ca tử vong  Ngày 24/7, tại buổi họp báo về tình hình kinh tế - xã hội trên địa bàn TP.HCM, bác sĩ Nguyễn Hồng Tâm – Giám đốc Trung tâm Kiểm soát Bệnh tật TP.HCM (HCDC) đã thông tin về tình hình dịch bệnh trên địa bàn, trong đó nhấn mạnh diễn biến phức tạp của bệnh sốt xuất huyết.  Sốt xuất huyết tăng 158% so với cùng kỳ Theo bác sĩ Nguyễn Hồng Tâm, tính đến hết tuần vừa qua, TP.HCM và khu vực mở rộng (bao gồm TP.HCM, Bình Dương và Bà Rịa – Vũng Tàu) đã ghi nhận 15.546 ca sốt xuất huyết – tăng 158% so với cùng kỳ năm ngoái. Đáng chú ý, đã có 10 trường hợp tử vong do căn bệnh này, trong đó TP.HCM ghi nhận 6 ca, Bình Dương 3 ca và Bà Rịa – Vũng Tàu 1 ca. “Diễn biến dịch bệnh đang theo chiều hướng tăng dần theo từng tuần, đặc biệt từ tháng 6 đến nay – trùng thời điểm mùa mưa. Dự báo, số ca mắc sẽ còn tiếp tục tăng trong thời gian tới nếu không kiểm soát tốt các ổ lăng quăng và muỗi truyền bệnh”, ông Tâm nhận định.  Theo báo Tiền Phong	520951357_2656670658003190_2536630030285740062_n.png		https://tienphong.vn/tphcm-sot-xuat-huyet-bung-phat-10-ca-tu-vong-post1763309.tpo	Vũ	L		
25/07/25 - 10:47	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Xe chở 19 sinh viên trường đại học ở TP HCM trên đường trao quà cho học sinh tiểu học ở xã Tà Đùng gặp tai nạn  Khoảng 14h, ôtô 25 chỗ ngồi chở đoàn sinh viên trường đại học ngân hàng ở TP HCM, cùng quà cặp sách, đồ dùng học tập đến tặng cho học sinh Trường tiểu học bán trú Vừ A Dính. Khi đến Bon B'Dong, xã Tà Đùng (thuộc huyện Đăk Glong, tỉnh Đăk Nông cũ), do đường dốc, trơn trượt, ôtô gặp tai nạn, lật nghiêng bên đường.  Nhận tin báo, cán bộ, chiến sĩ Tổ công tác số 4, Ban chỉ huy Phòng thủ khu vực 3 - Bảo Lâm đang làm nhiệm vụ tại xã Tà Đùng phối hợp với chính quyền triển khai công tác cứu hộ, cứu nạn.  Trung tá Lê Đức Thuận, Phó Tham mưu trưởng Ban chỉ huy Phòng thủ khu vực 3 - Bảo Lâm, cho biết có 5 sinh viên bị thương, được đưa về trạm Y tế xã Tà Đùng sơ cứu. Trong đó ba người bị xây xát, hai người gãy tay. Họ được nhà trường đưa về TP HCM để điều trị.  Theo phóng viên Hoài Thanh, Trường Hà - Báo VnExpress	520631970_1134245502091467_9492408559620413_n.png		https://vnexpress.net/oto-cho-19-sinh-vien-bi-lat-4918605.html	Vũ	L		
25/07/25 - 10:47	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Ôtô, xe máy là nguồn ô nhiễm không khí chính ở TP HCM  Ô nhiễm không khí tại TP HCM chủ yếu liên quan đến bụi, trong đó giao thông đường bộ được xác định là nguồn phát thải chính, theo chính quyền thành phố.  Thông tin được UBND thành phố nêu trong báo cáo gửi Đoàn giám sát Quốc hội về thực hiện chính sách, pháp luật trong lĩnh vực bảo vệ môi trường, ngày 23/7.  Dựa trên kết quả quan trắc nhiều năm của Sở Nông nghiệp và Môi trường cùng các nghiên cứu chuyên ngành, chính quyền TP HCM cho biết nồng độ bụi tổng (TSP), bụi mịn PM10 và PM2.5 tại nhiều điểm có mật độ giao thông cao thường xuyên vượt quy chuẩn Việt Nam. Bên cạnh hoạt động giao thông, chất lượng không khí tại thành phố còn bị ảnh hưởng bởi yếu tố khí tượng và nguồn ô nhiễm từ khu vực khác.  Thống kê đến cuối tháng 6/2025, TP HCM trước khi sáp nhập đang quản lý hơn 9,6 triệu phương tiện, trong đó có hơn một triệu ôtô và gần 8,6 triệu xe máy, chưa tính lượng lớn xe vãng lai ra vào thành phố. So với cùng kỳ năm 2024, số lượng ôtô tăng 9%, xe máy tăng 2%, gây áp lực lớn lên hạ tầng và môi trường.  Theo báo VNExpress	 			Vũ	L		
25/07/25 - 12:08	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	"TPHCM: Cây gòn tuổi đời hơn 30 năm ở cư xá Thanh Đa bất ngờ bật rễ, chực đổ vào nhà dân.  Sáng 25/7, cây gòn đường kính khoảng một mét, nằm giữa bãi giữ xe máy ở lô 10, cư xá Thanh Đa, phường Bình Quới (quận Bình Thạnh cũ) nghiêng hẳn về một phía, sát lối đi vào dãy nhà dân. Phần gốc cây nhô lên, nền đất bị xé toạc, tạo nhiều khe nứt rộng.  Ông Tín, cư dân khu vực, cho biết sự cố xảy ra cách đây 5 ngày, khi TP HCM xuất hiện mưa giông kèm lốc xoáy. ""Lúc đó nghe tiếng răng rắc lớn, gốc cây bắt đầu trồi lên. Rất may chưa đổ vì nếu ngã sẽ đè trúng nhiều xe máy và nhà dân xung quanh"", ông Tín nói.  Ngay sau đó, người dân đã giăng dây, đặt biển cảnh báo, hạn chế qua lại gần gốc cây để phòng ngừa rủi ro.  Theo VnExpress"		520162590_30420021024308034_2941022704302975228_n.mp4	https://vnexpress.net/cay-cao-20-m-bat-re-chuc-do-vao-nha-dan-o-tp-hcm-4918697.html	Vũ	L		
25/07/25 - 12:34	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Vậy đó chứ tô cơm của bản thân thì để mẹ đút 5 hồi 10 hiệp có chịu nuốt đâu   Video: Như mẹ Dâu		520847352_24022656704070423_4631973575756695882_n.mp4		Vũ	L		
25/07/25 - 15:05	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Bà nội là 1 phần tuổi thơ của Bông đó. Hai bà cháu rau cháo nuôi nhau, có Bông bà cũng siêng ăn cơm hẳn (vì phải nấu cho Bông ăn  )  Mong bà và Bông luôn khoẻ mạnh để bên mình lâu thật lâu    Nguồn: bonggaufam		521206435_30393496990298174_6926497688721503890_n.mp4		Vũ	L		
25/07/25 - 15:05	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Ông cố và chắt cách nhau đúng 1 thế kỷ 100 năm    Ông cố 1925 100 tuổi Chắt Ổi 2025 3 tháng tủi  Ông cố nhà em còn khoẻ mạnh lắm, chỉ có lãng tai phải ngồi gần nói lớn ông mới nghe được , răng yếu chỉ ăn đồ mềm như cơm chan canh, còn đi lại tắm rửa vệ sinh ông đều tự làm hết ạ.  Kính chúc ông có thật nhiều sức khoẻ, còn chắt Ổi thì mau ăn chóng lớn, nghe lời ông bà cha mẹ nhen.  Câu chuyện gia đình dễ thương được chị Hồ Nhi chia sẻ	522401249_2308608922870312_1893289616352145855_n.jpg		https://www.threads.com/@pe.nhi/post/DMfEsaBvjNj?xmt=AQF0SZ8D04YyNhT_dT313sCGg4gJbSFxmRbY8RlikCJtaA	Vũ	L		
25/07/25 - 17:01	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Diện mạo mới của cảng Ba Son với bãi cỏ xanh mướt, được lát gạch sạch sẽ      baro.kl	520926949_726081990304444_5696445995128853530_n.jpg 520903212_735127512738299_3949094528958730269_n.jpg 521566697_1257547209010507_865741156242516006_n.jpg 521774775_1196800309154007_2720877110626886110_n.jpg 521827955_1266466825135964_7324704537262679767_n.jpg 517757143_2254372278314727_6763005493763108169_n.jpg 521565207_478722865335117_5349441953754769149_n.jpg			Vũ	L		
25/07/25 - 17:01	FP - Sài Gòn nghenn	Nam Ho Nguyen Hoang	Cũng là “Dạ” nhưng mà nó lạ lắm	514099759_1638842003466228_3862069325189125835_n.png 520238831_532661306535995_3217131922713493001_n.png 515397925_1085317297081208_4397754086003786178_n.png 522505273_1437921047245385_4266784972390597227_n.png 521197258_1083049050456101_4848261382100459211_n.png 520300313_1451861276007405_7346554723093502985_n.png			Vũ	L		
25/07/25 - 18:41	FP - Sài Gòn nghenn	Nam Ho Nguyen Hoang	Tuy một mà hai, tuy hai mà một	510079150_1162652415902875_4009465806404212992_n.png 521322505_801077139248874_5279249719838770737_n.png 521914069_1075630641432365_5044274615530247698_n.png 517355637_1045002044287997_7141484597660008269_n.png			Vũ	L		
25/07/25 - 19:39	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	TPHCM: Người dân phát hiện vali chứa thithe vứt trong hẻm   Sáng 25/7, người dân tại hẻm 294 đường Xô Viết Nghệ Tĩnh phát hiện chiếc vali đặt trước một ngôi nhà bốc mùi hôi thối. Người dân nghi ngờ có gì trong vali nên trình báo công an.  Khi công an địa phương đến hiện trường thì phát hiện bên trong vali chứa thithe. Các đơn vị nghiệp vụ của Công an TPHCM cũng có mặt để điều tra. Thithe được xác định là nữ giới.  Công an đã trích xuất hình ảnh camera xung quanh hiện trường, lấy lời khai của nhân chứng, người có liên quan.  Được biết, một người đàn ông có biểu hiện không bình thường, tình nghi có liên quan đến vụ việc trên đã bị công an giữ để phục vụ công tác điều tra.  Theo Báo Vietnamnet	520236101_747626817913769_3555841660175754504_n.jpg			Vũ	L		
25/07/25 - 20:58	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Topic: review trường Đại Học Hoa Sen (HSU)   Cmt: Một điều tui nghĩ trường làm tốt là đào tạo cho svien khả năng TA rất tốt lun, những người tui từng quen từ HS đều giỏi TA hết á, với cả có nhiều giảng viên giỏi được thỉnh giảng về trường lắm	524603011_4001782016742735_5602722192796838148_n.jpg			Vũ	L		
25/07/25 - 20:58	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Mời con dân bãi Trước bãi Sau vào khai sáng cho bãi Giữa sau sáp nhập				Vũ	L		
26/07/25 - 15:01	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	"Cảnh sát giải cứu nữ sinh bị 'bắt cóc online' ở TP HCM  Tối 25/7, Đội đặc nhiệm - Đội 2, Phòng Cảnh sát hình sự Công an TP HCM đã tìm thấy nữ sinh ở một khách sạn trong trạng thái hoảng loạn, đưa về nhà.  Làm việc với cảnh sát, cô gái cho biết nhận được cuộc gọi của người xưng là công an, nói thông tin cá nhân của mình bị lộ, liên quan đến nhóm tội phạm rửa tiền. Khi nữ sinh này trình bày không liên quan, ""cán bộ điều tra"" yêu cầu cô chuyển 150 triệu đồng vào tài khoản an toàn để chứng minh trong sạch, sẽ hoàn lại sau.  Trong suốt câu chuyện, nhóm này yêu cầu nữ sinh phải giữ bí mật với mọi người, kể cả cha mẹ. Họ điều cô đi nhiều nơi, sau đó đến khách sạn thuê phòng ở một mình để không ai biết.  Cơ quan điều tra xác định, trong ngày, nữ sinh còn chuyển 10 triệu đồng vào tài khoản một công ty mà nhóm tội phạm yêu cầu. Cảnh sát đang mở rộng truy bắt những người liên quan.  Theo báo VNExpress"				Vũ	L		
26/07/25 - 15:32	FP - Sài Gòn nghenn	Nguyễn Thành Vĩnh	Đơn 3 tô phở của bạn đang bận đá cầu    Video: vitaeiseno		521389200_23931188579842052_1806249276042086194_n.mp4		Vũ	L		
26/07/25 - 16:18	FP - Sài Gòn nghenn	Nam Ho Nguyen Hoang	Hôm nay tui vô tình lướt phải một kênh các cô chú tìm việc làm, tự nhiên thấy lòng mình chùng xuống một nhịp.  Mình còn trẻ, bị va vấp xô đẩy đến mức muốn bỏ cuộc, thấy tủi thân kinh khủng nhưng cô chú vẫn kiên cường đứng vững, vẫn nỗ lực gõ cửa từng nơi để tìm kiếm một cơ hội, dẫu biết rằng ở cái tuổi xế chiều, con đường ấy thật gian nan và nhiều thử thách. Nhìn thấy sự cố gắng không ngừng nghỉ của họ, cái sự tủi thân của mình bỗng trở nên nhỏ bé và vụn vặt lạ thường.    tvcwr6	520935320_602835482885340_4801450311403411568_n.jpg 521147113_10059579584169091_9053517907890587266_n.jpg 513476740_1408901590366394_5581516949230978242_n.jpg 521538748_1315657006575777_1480932084890844290_n.jpg 516297746_1790505871844853_7413983858314528676_n.jpg			Vũ	L		
26/07/25 - 16:18	FP - Sài Gòn nghenn	Nam Ho Nguyen Hoang	Phụ nữ Việt Nam luyện tập đua ghe ngo      Đủ Lông Đủ Cánh		519654263_24179990488321157_3923920240423747735_n.mp4		Vũ	L		
26/07/25 - 17:17	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Tuyệt đối điện ảnh: Khoảnh khắc chị em phụ nữ Sóc Trăng luyện tập đua ghe ngo    Ngày rằm tháng 10 âm lịch hàng năm là thời điểm diễn ra lễ hội Oóc Om Bóc. Trong đó, hoạt động đua ghe ngo là nghi thức truyền thống tiễn đưa thần nước về với biển cả sau mùa gieo trồng. Đây là nét đẹp văn hoá trong đời sống đồng bào dân tộc Khmer nơi đây.  Nguồn: Đủ Lông Đủ Cánh		521324462_9905088819596486_1491491088131567042_n.mp4		Vũ	L		
26/07/25 - 17:17	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	Ngày gia đình đoàn viên cũng là ngày gia đình gà chia xa    Kệ đi, có hạnh phúc nào mà hong phải đánh đổi đâu =))  Cre: cunconkeumeowmeow	513745169_1290472412654284_801935381397384454_n.jpg			Vũ	L		
26/07/25 - 17:17	FP - Sài Gòn nghenn	Lê Ngọc Tuyền	“Hôm nay về quê, tôi vận dụng hết vật dụng trong nhà để setup bối cảnh cho cả nhà chụp hình.  Mỗi cô gái từ mỗi thế hệ đều là những cá nhân mạnh mẽ và kiên cường nhất. Tôi yêu mọi người rất nhiều “  Không cần phông nền, không cần studio setup đèn đóm, nhưng bức ảnh nào cũng đẹp như được cắt ra từ thước phim. Chắc bởi, người đứng sau máy ảnh chụp bằng cả trái tim, còn ở trước máy ảnh, mắt ai cũng lấp lánh niềm hạnh phúc gia đình. Và hơn hết, tất cả đều cùng ở nơi ấm áp nhất - là nhà    Chắc Tết này phải về nhà làm một bộ với gia đình quá!  Bộ ảnh và câu chuyện đáng yêu đến từ bạn Hùng Fi	520820044_775883411617539_3588429205290072665_n.jpg 521584846_752514020832216_813035211179399918_n.jpg 520810472_734975749327098_1110018196953966355_n.jpg 521181776_648071094965526_447429978318069723_n.jpg 521187763_1073448387732018_1261942657060434114_n.jpg 517520600_726723650270404_4592705116399905507_n.jpg 521120013_10064971650295258_1794277641240923294_n.jpg 520855237_733851752944388_6608988941910869978_n.jpg			Vũ	L		
