01/01/26	 Quảng Cáo	Nguyễn Nguyệt Ánh	Tt beat Caption: Đón năm mới kiểu này đúng là không thể nào quên 😍 Happy New Year :* Video: https://drive.google.com/file/d/1yeOLtSc1sGDaQVxYDzbudrgtCpLUE35A/view?usp=sharing			https://drive.google.com/file/d/1yeOLtSc1sGDaQVxYDzbudrgtCpLUE35A/view?usp=sharing	Dũng	1				
01/01/26	 Quảng Cáo	Nguyễn Nguyệt Ánh	TT beatvn: Caption: Đầu năm bay, cả năm vi vu cùng Vietjet luôn nhé anh em ơiiiii Video: https://drive.google.com/file/d/1Kp_Te2B_1jMLGyFBkyM_Gd1zCJvu_4Id/view?usp=sharing			https://drive.google.com/file/d/1Kp_Te2B_1jMLGyFBkyM_Gd1zCJvu_4Id/view?usp=sharing	Dũng	1				
01/01/26	 Quảng Cáo	Nguyễn Nguyệt Ánh	TT beatviral: Caption: Xin vía cả năm bay du lịch, ăn khắp nơi, chơi khắp chốn nha Vietjet :* Video: https://drive.google.com/file/d/1ZZjld9THuazFWEQ5pS_MKrAo1FYQT9ca/view?usp=sharing			https://drive.google.com/file/d/1ZZjld9THuazFWEQ5pS_MKrAo1FYQT9ca/view?usp=sharing	Dũng	1				
01/01/26	 Quảng Cáo	Tuấn Dũng					Dũng	1				
01/01/26	 Quảng Cáo	Tuấn Dũng					Dũng	1				
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn		"""848156301313757.jpg"								
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	Phản công trước giao thừa nhưng Quân AP không ngờ tới cảnh Bùi Công Nam thoát pressing cực mượt =)))  Cre: Quỳnh Nhùn				Dũng	1				
01/01/26	FB - SHOWBEAT	Lệ Đỗ					Dũng					
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	Thoát vai mượt quá Nui ơi 😂  Cre: Quỳnh Nhùn				Dũng	1				
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	😂  Cre: Quỳnh Nhùn				Dũng					
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn			"""25655581014109973.mp4"							
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn			"""1430044591968752.mp4"							
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn		"""2034448167338455.jpg"								
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	Vô tình bị quay trúng cảnh BB Trần lủi thủi đứng ăn 1 mình, xong gặp mấy bà fan ocd dô comment tự nhiên thấy má Bảo khổ ngang zậy 🤧  Cre: Cú Săn Sao, Jungkookkie199				Dũng	1				
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	Tip hay quá, mai mốt đừng chỉ nữa nha anh 🌚  Cre: chaikemnenthubon	"""4400615526819759.jpg"								
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	dạ @mọi người xem giúp em với ạ @mọi người				Dũng					
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	anh @Dương Nguyễn @Minh Vũ @Nguyễn Hưng @Tuấn Dũng ơii				Dũng					
01/01/26	FB - SHOWBEAT	Minh Vũ					Dũng	1				
01/01/26	FB - SHOWBEAT	Duyên Duyên	❌ fan xào content về môi xăm  ✅ tự xào content về chiếc môi của mình   Năm mới chủ tiệm Nui mạnh dạn thật đấy				Dũng	1				
01/01/26	FB - SHOWBEAT	Duyên Duyên		"""2297275354046217.jpg"								
01/01/26	FB - SHOWBEAT	Duyên Duyên		"""2346530555785643.jpg"								
01/01/26	FB - SHOWBEAT	Duyên Duyên	Bực thật 😡😡😡😡  Cre: soojun.8992				Dũng	1				
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn	Chú Quân AP có nghệ danh mới luôn =)))))				Dũng	1				
01/01/26	FB - SHOWBEAT	Đào Hửu Nhơn		"""1562847688090397.jpg"								
01/01/26	FB - SHOWBEAT	Lệ Đỗ					Dũng					
01/01/26	FB - SHOWBEAT	Duyên Duyên		"""804913815894367.jpg"								
01/01/26	FB - SHOWBEAT	Duyên Duyên	=))))))))) chưa bao giờ là hết content với chiếc ảnh này   Cre: enycaa_nn				Dũng	1				
01/01/26	FB - SHOWBEAT	Lệ Đỗ					Dũng					
01/01/26	FB - SHOWBEAT	Duyên Duyên		"""2754871704863134.jpg"								
01/01/26	FB - SHOWBEAT	Duyên Duyên	Tết âm lịch đã về đến Bản Liền rồiiii 🥳🥳🥳  Cre: bestview181297				Dũng	1				
01/01/26	FB - SHOWBEAT	Duyên Duyên		"""1357955446084473.jpg"								
01/01/26	FB - SHOWBEAT	Duyên Duyên					Dũng					
01/01/26	FB - SHOWBEAT	Duyên Duyên					Dũng					
01/01/26	FB - SHOWBEAT	Duyên Duyên	Không ngờ có người mặc bộ này mà vẫn đẹp được vậy 🥹🥹				Dũng	1				
01/01/26	TT - BEATVN	Luu Viet Hoang			"1414811446723839.mp4
01/01/26	TT - BEATVN	Tuấn Dũng	👍				Dũng	
01/01/26	TT - BEATVN	Anh Bảo	https://drive.google.com/file/d/11YZq5bFjWNmdM6E5okKJazW7OeP5vwGo/view?usp=drive_link @Luu Viet Hoang			https://drive.google.com/file/d/11YZq5bFjWNmdM6E5okKJazW7OeP5vwGo/view?usp=drive_link	Dũng	1
01/01/26	TT - BEATVN	Tuấn Dũng	👍				Dũng	
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	‼️ Toàn cảnh xe điên ở Hải Phòng đêm qua bất ngờ lao vào đoàn người đi xem bắn pháo hoa. Khi xuống xe vẫn tại sao các anh lại b:ắt tôi 🙆‍♂️  Video: MXH			https://drive.google.com/file/d/1s-GdmSjizBtPVqKy2A5p1eizCkec1tzw/view?usp=sharing	Hưng	1
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Xem hộ anh				Hưng	
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	@Nguyễn Hưng				Hưng	
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng	1
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Chị gái đi chợ ghé vô mua tờ vé số cào cho vui, không ngờ cào xong trúng 1 tỷ 💲 Khoảnh khắc vỡ òa cảm xúc khi biết trúng độc đắc. Hai chị gái nhảy múa tưng bừng khiến ai nấy đều thấy vui lây ❤️  Video: Vương			https://drive.google.com/file/d/1HGaKZzXmtUblTw0Roprdi0yxImg6bx8g/view?usp=sharing	Hưng	1
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Xem hộ anh				Hưng	
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	@Nguyễn Hưng				Hưng	
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	CHỊ GÁI ĐI CHỢ GHÉ VÔ MUA TỜ VÉ SỐ CÀO CHO VUI, KHÔNG NGỜ CÀO XONG TRÚNG 1 TỶ 💲  Khoảnh khắc vỡ òa cảm xúc khi biết trúng độc đắc. Hai chị gái nhảy múa tưng bừng khiến ai nấy đều thấy vui lây ❤️  Video: Vương				Hưng	1
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Có online đó khum em ui				Hưng	
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Xem hộ anh @Nguyễn Hưng				Hưng	
01/01/26	FP - BEAT NOW	Minh Vũ					Hưng	1
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	""Giúp tao đi mà"" Lỗi chủ xe ko kéo thắng tay, cu cậu tưởng mình làm trôi xe nên hoảng 😌  Video: Ỉn Gấu"			https://drive.google.com/file/d/1mpZJzgG3-6aPe3RHo_VYU3oJ4fGJjne7/view?usp=sharing	Hưng	1		
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Xem hộ anh				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	@Nguyễn Hưng				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	@Minh Vũ				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng	1				
01/01/26	FP - BEAT NOW	Nguyen Viet Anh	Biết thế ở nhà ngủ cho khoẻ người 😔  Video: Nam Bé		"""794036990328593.mp4"							
01/01/26	FP - BEAT NOW	Nguyen Viet Anh	@Nguyễn Hưng  a xem giúp e ạ				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng					
01/01/26	FP - BEAT NOW	Nguyen Viet Anh	Không biết cháu bé đã trải qua những gì mà phản xạ nhạy thế 🌚  Video: Hồng Nguyễn		"""1576156716616531.mp4"							
01/01/26	FP - BEAT NOW	Nguyen Viet Anh	@Nguyễn Hưng  a xem giúp e ạ				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Chuyên Gia phân tích hiện trường =)))  Video: Ngoc Anh			https://drive.google.com/file/d/1Iqor7QTVuUmQlxIYhaDSbK0IctWPpRfs/view?usp=sharing	Hưng	1				
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	Xem hộ anh				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Đức Hậu	@Nguyễn Hưng				Hưng					
01/01/26	FP - BEAT NOW	Minh Vũ					Hưng	1				
01/01/26	FP - BEAT NOW	Ngọc Đỗ	https://drive.google.com/file/d/1WwqUVoFizQJSy-fMaXhVo8VYF6I-U9zb/view?usp=drivesdk  @Nguyễn Hưng anh xem cho em với ạ			https://drive.google.com/file/d/1WwqUVoFizQJSy-fMaXhVo8VYF6I-U9zb/view?usp=drivesdk	Hưng	1				
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng					
01/01/26	FP - BEAT NOW	Ngọc Đỗ	https://drive.google.com/file/d/1Fwqhatp-X50F8nWnhGUqG2D_KFXkHAkK/view?usp=drivesdk  @Nguyễn Hưng anh duyệt cho dm với ạ			https://drive.google.com/file/d/1Fwqhatp-X50F8nWnhGUqG2D_KFXkHAkK/view?usp=drivesdk	Hưng	1				
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng					
01/01/26	FP - BEAT NOW	Nguyen Viet Anh	Lớn lên kể hồi xưa đi đám cưới bị trời đè không ai tin 🌚  Video: Cô giáo Genz		"""1425580769184544.mp4"							
01/01/26	FP - BEAT NOW	Nguyen Viet Anh	@Nguyễn Hưng  a xem giudp e ạ				Hưng					
01/01/26	FP - BEAT NOW	Nguyễn Hưng					Hưng					
01/01/26	FB - Beatvn	Nhat Anh Vu		"""2375655786203480.jpg"								
01/01/26	FB - Beatvn	Nhat Anh Vu		"""845175455147863.jpg"								
01/01/26	FB - Beatvn	Nhat Anh Vu	🌅				Dũng					
01/01/26	FB - Beatvn	Dương Lê	SỐNG MẤY CHỤC NĂM TRÊN ĐỜI LẦN ĐẦU TIÊN THẤY CÔNG CHÚA VIỆT NAM ĐI HOÀ THÂN LẤY CHỒNG MÔNG CỔ 🤣🤣  Người Việt lấy Anh Mỹ Trung Nhật Úc Phi thì thấy rồi chứ lấy chồng Mông Cổ thì lần đầu tiên thấy thật 😋.   Cô dâu Bảo Ngọc và chồng quen nhau khi đi du học, cả hai đã quyết định về chung 1 mái nhà vào những ngày vừa rồi. Theo chia sẻ của cô dâu nhà trai chuẩn bị 12 sính lễ, 6 tráp chuẩn phong tục Việt, 6 tráp Mông Cổ. Cô dâu thay từ áo dài Việt sang trang phục Mông Cổ để thực hiện buổi lễ.  Bà đi hoà thân đúng không bà, sống đủ lâu để giờ được thấy con cháu Thành Cát Tư Hãn cùng con cháu Đại Cồ Việt liên hôn🤣🤣🤣  Ảnh: Bảo Ngọc #Beatvn				Dũng					
01/01/26	FB - Beatvn	Dương Lê		"""1978727336331512.jpg"								
01/01/26	FB - Beatvn	Dương Lê	@VHM Tuấn Thịnh @Tuấn Dũng				Dũng					
01/01/26	FB - Beatvn	Tuấn Dũng	Hoà thân là ntn nhỉ c				Dũng					
01/01/26	FB - Beatvn	Dương Lê	xem phim cổ trang í				Dũng					
01/01/26	FB - Beatvn	Dương Lê	nc nay nc kia liên hôn				Dũng					
01/01/26	FB - Beatvn	Tuấn Dũng	Hoặc dùng từ nào chung chung hơn đc k c				Dũng					
01/01/26	FB - Beatvn	Tuấn Dũng	Trc cno sang đánh mình 3 lần, từ đó sợ mấy con bò bảo mình xuống nước á				Dũng					
01/01/26	FB - Beatvn	Dương Lê	e nghĩ nhiều qá				Dũng					
01/01/26	FB - Beatvn	Dương Lê	nói vui thôi				Dũng					
01/01/26	FB - Beatvn	Nguyễn Tuấn Thịnh		"""1504280120651590.jpg"								
01/01/26	FB - Beatvn	Nguyễn Tuấn Thịnh		"2016921799101138.jpg
01/01/26	FB - Beatvn	Nguyễn Long	""Hải Phòng đêm qua: Xe ""điên"" lao vào đoàn người xem pháo hoa ngay giao thừa‼️  Thấy mọi người nói tài xế có mùi hồng xiêm. Rất may các anh công an kịp có mặt trước khi các thanh niên boxing nam tài xế tại chỗ 😢  Video: Tuan Truong #Beatvn"	"""1593544432061263.jpg"							
01/01/26	FB - Beatvn	Nguyễn Tuấn Thịnh		"""878197908493494.jpg"								
01/01/26	FB - Beatvn	Nguyễn Tuấn Thịnh		"1618548375834794.jpg
01/01/26	FB - Beatvn	Nhat Anh Vu	""Dành cho những ai hôm qua thắc mắc ""tại sao năm nay Hà Nội bắn pháo hoa sớm thế"" thì lý do là đây 😇↕️  Video: VTV #Beatvn"		"""1820359322011167.mp4"						
01/01/26	FB - Beatvn	Nhat Anh Vu	Này Nobel Kinh Tế chắc phải gọi bằng cụ 🥲  #Beatvn	"""1761124617886481.jpg"								
01/01/26	FB - Beatvn	Dương Lê		"""1200996361508611.jpg"								
01/01/26	FB - Beatvn	Dương Lê	Thăm giờ thể dục của một trường học có tỉ lệ học sinh chăm ngoan thuộc hàng top trong nước				Dũng	1				
01/01/26	FB - Beatvn	Tuấn Dũng	🚀				Dũng					
01/01/26	FB - Beatvn	Nhat Anh Vu	Đi học bảo nay có ông lãnh đạo trên tỉnh về kiểm tra mà không ai tin 🙂↕️  Video: Sơn Cảm Cúm #Beatvn		"""911031938152768.mp4"							
01/01/26	FB - Beatvn	Nhat Anh Vu		"""1409610290814355.jpg"								
01/01/26	FB - Beatvn	Nhat Anh Vu		"""854161217258080.jpg"								
01/01/26	FB - Beatvn	Nhat Anh Vu				https://vtcnews.vn/chinh-thuc-tu-hom-nay-luong-duoi-17-trieu-khong-phai-nop-thue-thu-nhap-ca-nhan-ar996295.html	Dũng					
01/01/26	FB - Beatvn	Nguyễn Long	Giao thừa chuyện chưa kể 🥹  Chuyện là đôi chim câu vào nhà văn hoá cũ gửi xe để coi pháo hoa. Chẳng biết lọ mọ thế nào lại rớt thẳng xuống chiếc giếng cũ. Đêm lạnh, giếng sâu, may làm sao đôi trẻ vẫn trèo lên được để đến trạm y tế.   Chắc sau này có lên duyên hay trở thành kỉ niệm thì kí ức này cũng khó mà phai 🤣🤣🤣  Ảnh: Hoàng Phú Thọ #Beatvn				Dũng					
01/01/26	FB - Beatvn	Nguyễn Long		"""1222664313298953.jpg"								
01/01/26	FB - Beatvn	Tuấn Dũng	Ng gặp tai nạn phải bớt troll đi a ah				Dũng					
01/01/26	FB - Beatvn	Nguyễn Long	Giao thừa chuyện chưa kể…  Chuyện là đôi chim câu vào nhà văn hoá cũ gửi xe để coi pháo hoa. Chẳng biết lọ mọ thế nào lại rớt thẳng xuống chiếc giếng cũ. Đêm lạnh, giếng sâu, may làm sao đôi trẻ vẫn trèo lên được để đến trạm y tế.   Chắc sau này có lên duyên hay trở thành kỉ niệm thì kí ức này cũng khó mà phai 😢  Ảnh: Hoàng Phú Thọ #Beatvn				Dũng	1				
01/01/26	FB - Beatvn	Tuấn Dũng	🚀				Dũng					
01/01/26	FB - Beatvn	Nguyễn Tuấn Thịnh	CHÁY CỬA HÀNG SƠN CỦA 2 CHÚ TIKTOKER SƠN LẠI CUỘC ĐỜI 😢   Ngay mùng 1 đầu năm nhưng cửa hàng của hai chú Sơn Lại Cuộc Đời đã xảy ra hỏa hoạn dẫn tới cháy toàn bộ số hàng.  Rõ khổ. Làm nội dung sạch sẽ, tử tế, văn minh, hài hước nhưng chả hiểu sao lại đen thế không biết 😢   #beatvn #News	"""808688352223266.png"								
01/01/26	FB - Beatvn	Nguyễn Tuấn Thịnh	https://www.facebook.com/permalink.php?story_fbid=pfbid0vW2MCXpMMQ3qNyrUfp1Jirkspokah1BofwEp4DHbyip8Gprr2SyBdsSgYRSfhWRJl&id=61576193253688			https://www.facebook.com/permalink.php?story_fbid=pfbid02z1A3nvChZZYAFeFemjVsdSdbjw9j1GzzC4u7bCfVXkR36y5HxqifzcubBDXQxkQFl&id=61576193253688	Dũng					
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"""784960637947502.png"								
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng					
01/01/26	FB - Cao thủ	Huy Ho	SỐNG ĐỦ LÂU ĐỂ THẤY CON CHÁU THÀNH CÁT TƯ HÃN LIÊN HÔN VỚI CON CHÁU ĐẠI CỒ VIỆT 🐧  Cô dâu Bảo Ngọc và chồng quen nhau khi đi du học và mới đây cả hai đã quyết định về chung 1 nhà. Nhà trai chuẩn bị 12 sính lễ, 6 tráp chuẩn phong tục Việt, 6 tráp Mông Cổ. Cô dâu thay từ áo dài Việt sang trang phục Mông Cổ thực hiện buổi lễ 🥰  Ảnh: Bảo Ngọc	"""885684130815305.jpg"								
01/01/26	FB - Cao thủ	Dương Nguyễn	👌				Hưng					
01/01/26	FB - Cao thủ	Huy Ho	Công an mở cửa vô thấy còn hoảng 🥲  Video: Fubabie		"""25460817186861198.mp4"							
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng					
01/01/26	FB - Cao thủ	Huy Ho	Chơi bằng lò vi sóng hả ông bạn 🥲		"1095904859220176.mp4
01/01/26	FB - Cao thủ	Dương Nguyễn	👌				Hưng	
01/01/26	FB - Cao thủ	Huy Ho	""Lindo và Team Châu Phi ""đứt gánh""  Sau khi Lindo trở lại Việt Nam, Team Châu Phi đã ra thông báo giữa Team và Lindo từ nay đường ai nấy đi, không liên quan nhau.😬"	"""1583405216002423.jpg"						
01/01/26	FB - Cao thủ	Huy Ho	NGAY LÚC NÀY Ở HÀ NỘI ‼️‼️‼️  VẮNG NHƯ MÙNG 1 TẾT 🤣🤣	"""1198332265732750.jpg"								
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng					
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng					
01/01/26	FB - Cao thủ	Tuấn Dũng	@Trần Thị Hồng Nhung cao thủ bị đánh				Hưng					
01/01/26	FB - Cao thủ	Tuấn Dũng	C ngoiif máy ko xem nó đánh post nào đó				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	1 loạt ảnh cá nhân từ năm 2020				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung		"""855347057114311.jpg"								
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Ngày xưa Cao Thủ đăng ảnh gái xinh ấy				Hưng					
01/01/26	FB - Cao thủ	Tuấn Dũng	Phải cái bạn nhắn cho page k chị				Hưng					
01/01/26	FB - Cao thủ	Tuấn Dũng	Hay là cno đang tấn công				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Không phải.				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Bạn nhắn cho page là video mới lên 2026				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Đây là bị tấn công r vì ảnh từ năm 2020 mà				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	@Tuấn Dũng  giờ sao em, nhiều ảnh phết. Đang chuẩn bị lọc lại xoá 1 loạt				Hưng	1				
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Page vẫn xanh có lẽ nó là ảnh năm 2020				Hưng	1				
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung		"""2617448808627317.jpg"								
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung					Hưng					
01/01/26	FB - Cao thủ	Đình Nguyên	Chả mấy khi được anh người yêu chụp ảnh giao thừa 🥰	"1226056569039597.jpg
01/01/26	FB - Cao thủ	Đình Nguyên	""Dành cho những ai hôm qua thắc mắc ""tại sao năm nay Hà Nội bắn pháo hoa sớm thế"" thì lý do là đây 😅  Video: VTV"		"""1605809754197464.mp4"						
01/01/26	FB - Cao thủ	Minh Vũ	👌				Hưng					
01/01/26	FB - Cao thủ	Minh Vũ	👌				Hưng					
01/01/26	FB - Cao thủ	Đình Nguyên	Lập luận vô cùng chặt chẽ, tư duy logic, mỗi tội tuổi thọ không cho phép 🥲	"""1232618265404275.jpg"								
01/01/26	FB - Cao thủ	Đình Nguyên	Mình đặt vài cây cảnh online gửi về cho mẹ trồng, vài tuần sau về thăm nhà tưởng đâu lạc vào rừng quốc gia Cúc Phương 😳  Video: Làm Phước		"""1134311981928360.mp4"							
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng					
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng					
01/01/26	FB - Cao thủ	Tuấn Dũng	Gậy bq về nick nào nhỉ mn ơi				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Nick của c				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Nhưng giờ nhấn vào thông báo thì nó k hiện nữa.				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	K có email luôn.				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	2019- 2021 đăng toàn gái xinh vì có chuyên mục gái xinh.				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung	Mà chọn dell hết thì k dell được mà phải lọc xoá tay.				Hưng					
01/01/26	FB - Cao thủ	Trần Thị Hồng Nhung		"""4519948774894612.jpg"								
01/01/26	FB - Cao thủ	Phạm Công Hiếu			"""3519338164888527.mp4"							
01/01/26	FB - Cao thủ	Phạm Công Hiếu	Ui anh gì gì ơi. Quán có cam anh ạ =)))))   Video: aFamily				Hưng	1				
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"""4349652015266086.jpg"								
01/01/26	FB - Cao thủ	Phạm Công Hiếu	Không hiểu lái kiểu gì nhưng trên xe thấy dán dòng chữ: ‘Vợ em mới lấy bằng, thi 9 lần mới đỗ — mong mọi người thông cảm’🤦‍♂️				Hưng	1				
01/01/26	FB - Cao thủ	Phạm Công Hiếu	https://www.facebook.com/share/p/1ZkbESVE3R/?mibextid=wwXIfr				Hưng					
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"""1394104869076386.jpg"								
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"""1193238695700730.jpg"								
01/01/26	FB - Cao thủ	Minh Vũ	👌				Hưng					
01/01/26	FB - Cao thủ	Minh Vũ	che biển nhé e				Hưng					
01/01/26	FB - Cao thủ	Phạm Công Hiếu	Chuc mung nam moi 2026 🌈💐🌷🔥✨🎇				Hưng	1				
01/01/26	FB - Cao thủ	Phạm Công Hiếu					Hưng					
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"""869827192464805.jpg"								
01/01/26	FB - Cao thủ	Minh Vũ	👌				Hưng					
01/01/26	FB - Cao thủ	Minh Vũ	👌				Hưng					
01/01/26	FB - Cao thủ	Minh Vũ	Có cả cái ảnh rơi biển ra nữa nhé				Hưng					
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"""4306290889649924.jpg"								
01/01/26	FB - Cao thủ	Phạm Công Hiếu	Đây a ạ				Hưng					
01/01/26	FB - Cao thủ	Phạm Công Hiếu		"1585697392759959.jpg
01/01/26	FB - Cao thủ	Phạm Công Hiếu	Thăm giờ thể dục của một trường học có tỉ lệ học sinh chăm ngoan thuộc hàng số má trong khu vực.  Giờ thể dục mà học sinh tập chăm chỉ nghiêm túc như chuẩn bị đi thi đấu olympics vậy :)))  Ảnh: Thầy Giáo Bắp				Hưng	1
01/01/26	FB - Cao thủ	Nguyễn Hưng	👌				Hưng	
01/01/26	FB - Cao thủ	Phạm Công Hiếu	""Mở màn 2026:   Công an TPHCM bắt ""hiệp sĩ"" Nguyễn Thanh Hải ‼"				Hưng	1			
